idUnico,idInitiative,nameInitiative,nameOrg,idOrg,country,idCountry,city,idCity,latitude,longitude,rangoEmpleados,orgCount,projCount
501531,501,Congreso Transparente,Congreso Transparente,531,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,1,1
502385,502,Plaza Publica,Plaza Pública ,385,Guatemala,80,Guatemala,36,14.6349149,-90.5068824,,2,1
503603,503,Harvest Api,Code For The Caribbean,603,Jamaica,97,Kingston,117,,,,2,1
503602,503,Harvest Api,Slashroots,602,Caribe,90,Caribe,115,,,,1,1
504602,504,Sin Nombre,Slashroots,602,Jamaica,97,Kingston,117,,,,1,1
505587,505,,Caribbean Open Institute,587,Jamaica,97,Kingston,117,,,,1,2
5062,506,Explica.La/Ley,Codeando Mexico,2,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
5072,507,Urbem: Reportes Ciudadanos,Codeando Mexico,2,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
508591,508,Así Estamos Juarez,Plan Estragico De Juarez,591,México,51,Ciudad Juarez,114,19.0779,-103.8846,,1,1
509591,509,Regidor 19,Plan Estragico De Juarez,591,México,51,Ciudad Juarez,114,19.0779,-103.8846,,1,1
510514,510,Sin Nombre,"Alcalde, Como Vamos?",514,México,51,Monterrey,65,,,,1,1
511549,511,Gobiernateac,Gobiernateac,549,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
512564,512,Mexico Informate,Mexico Informate,564,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
51324,513,Quien Es Quien Wiki,Poder,24,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
514599,514,Biblioteca Digital Campechana Mental,Rancho Electronico ,599,México,51,Ciudad de México,22,,,,1,1
5152,515,Datamx.Io,Codeando Mexico,2,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
516594,516,Estrategia Digital Nacional De Datos Abiertos,Presidencia,594,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
517540,517,Datos Muerte Poblacion Callejera,El Caracol,540,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
518540,518,Mujeres E Infancia Callejera Más Allá De Los Datos,El Caracol,540,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
5190,519,Migrantic,,0,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
520608,520,Tpp,Tribunal Permanente De Los Pueblos,608,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
521538,521,Colaborativomx,Colaborativomx,538,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,3
522599,522,Rancho Electrìoico,Rancho Electronico ,599,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,3
523572,523,Oeste.Mx,Oeste.Mx,572,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,3
524550,524,Ley De Gobierno Abierto Cdmx,Gobierno Abierto Cdmx,550,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
5252,525,Sin Nombre,Codeando Mexico,2,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
526568,526,Codigocdmx,Labplc,568,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
527568,527,Viztec Cdmx,Labplc,568,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
528594,528,Od500Mx.,Presidencia,594,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
529523,529,Biiacs,Cide,523,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
530541,530,72 Migrantes,El Faro,541,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
531569,531,Periodismo Libre,Ladobe,569,México,51,Puebla,78,19.0414398,-98.2062727,,1,1
5320,532,Salud Migrante,,0,México,51,Ciudad de México,22,19.4326077,-99.133208,,2,1
53353,533,Sin Nombre,Socialtic,53,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
534564,534,Ley De Transparencia Y Acceso A La Info Df,Infodf,564,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
535562,535,Sin Nombre,Ifai,562,México,51,Ciudad de México,22,19.4326077,-99.133208,,4,2
53624,536,Sin Nombre,Poder,24,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
537523,537,Sin Nombre,Cide,523,México,51,Ciudad de México,22,19.4326077,-99.133208,,3,1
538618,538,Sin Nombre,Plan Estrategico De Juarez,618,México,51,Ciudad Juarez,114,19.0779,-103.8846,,1,2
539540,539,Sin Nombre,El Caracol,540,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,2
540568,540,Sin Nombre,Labplc,568,México,51,Ciudad de México,22,19.4326077,-99.133208,,1,1
541569,541,Sin Nombre,Ladobe,569,México,51,Puebla,78,,,,1,1
542513,542,Sin Nombre,Ada,513,Mundo,100,Mundo,118,,,,1,1
543518,543,Sin Nombre,Avina,518,Mundo,100,Mundo,118,,,,1,1
544518,544,Banco Mundial,Avina,518,Mundo,100,Mundo,118,,,,1,2
545520,545,Sin Nombre,Chicas Poderosas,520,Mundo,100,Mundo,118,,,,1,2
546157,546,Dal,Data Uruguay,157,Uruguay,56,Montevideo,66,-34.9011127,-56.1645314,0-5 personas,1,2
547580,547,Unicef,Onu,580,Mundo,100,Mundo,118,,,,1,2
548581,548,Sin Nombre,Open Knowledge Foundation,581,Mundo,100,Mundo,118,,,,1,1
549584,549,Sin Nombre,Openstreetmap,584,Mundo,100,Mundo,118,,,,1,4
5500,550,Arede,,0,Mundo,100,Mundo,118,,,,3,4
55148,551,Sin Nombre,Cainfo,48,Mundo,100,Mundo,118,,,,1,4
552536,552,Sin Nombre,Creative Commons,536,Mundo,100,Mundo,118,,,,3,1
553622,553,Sin Nombre,Escuela De Datos,622,Mundo,100,Mundo,118,,,,3,1
554623,554,Sin Nombre,Hacks Hackers,623,Mundo,100,Mundo,118,,,,1,1
555560,555,Sin Nombre,Hivos,560,Mundo,100,Mundo,118,,,,1,1
556622,556,Sin Nombre,Icfj,622,Mundo,100,Mundo,118,,,,1,1
557623,557,Sin Nombre,Mysociety,623,Mundo,100,Mundo,118,,,,1,1
558529,558,Grupo Informal De Creative Commons,Comunidades De Software Libre,529,Nicaragua,83,Managua,58,,,,1,1
559526,559,Observatorio Sobre Los Derechos Humanos De La Niì±Ez Y Adolescencia Nicaragì_Ense,Codeni,526,Nicaragua,83,Managua,58,,,,1,1
560585,560,Mapanica,Openstreetmap Nicaragua,585,Nicaragua,83,Managua,58,,,,1,1
561529,561,Comunidades De Software Libre,Comunidades De Software Libre,529,Nicaragua,83,Managua,58,,,,,
562561,562,Observatorio Virtual Nuestropresupuesto.Org,Ieepp,561,Nicaragua,83,Managua,58,12.1149926,-86.2361744,,,
563588,563,Panadata,Gobierno De Panamá,588,Panamá,84,Panamá,73,,,,,
564583,564,Opendata.Py,Opendata.Py,583,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,1
565467,565,Parlamento Abierto Py,Tedic,467,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,0
566517,566,Hack Hackers Asuncion,Hack Hackers Asuncion,517,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,1
567556,567,Hackalab Asuncion,Hacklab Asunción,556,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,1
568581,568,Open Knowledge Paraguay,Open Knowledge,581,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,1
569467,569,Tedic,Tedic,467,Paraguay,85,Asunción,6,-25.2637399,-57.575926,,1,1
570537,570,Culturaperu.Org,Cultura Peru,537,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
571518,571,Datea.Pe,Avina,518,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
571566,571,Datea.Pe,La Factura,566,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
572545,572,Escuela De Datos Peru,Escuela De Datos Peru,545,Perú,25,Lima,51,-12.0463731,-77.042754,,1,0
573560,573,Limaio.Com,Lima I/O,560,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
574563,574,Mascultura.Pe,Mas Cultura,563,Perú,25,Lima,51,-12.0463731,-77.042754,,1,0
575555,575,Hack Hackers Lima,Hack Hackers Lima,555,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
576539,576,Democraciadigital Peru,Democracia Digital,539,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
577533,577,Convoca,Convoca,533,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
578535,578,Corresponsales,Corresponsales,535,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
579363,579,Ojo Pì¼Blico,Ojo Público,363,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
5800,580,Memora Data,,0,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
581595,581,Portal De Transparencia Estandar,Presidencia Del Consejo De Ministros,595,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
582596,582,Promesometro,Proetica,596,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
583565,583,Consulta Amigable,Ministerio De Economia De Peru,565,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
584534,584,Mapa De Criminalizacion De La Protesta,Coordinadora Nacional De Derechos Humanos,534,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
585571,585,Odpe.Pe,Odpe.Pe,571,Perú,25,Lima,51,-12.0463731,-77.042754,,1,1
586586,586,Abre Puerto Rico,Abrepuertorico,586,Puerto Rico,86,San Juan,88,18.4655394,-66.1057355,,1,0
587157,587,Data Uy,Data Uruguay,157,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,0
588565,588,Precios.Uy,Ministerio  De Economia,565,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
589157,589,Por Mi Barrio,Data Uruguay,157,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
590157,590,Mutualistas.Uy,Data Uruguay,157,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
590511,590,Mutualistas.Uy,180Data,511,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
591598,591,Parlamento En Tu Móvil,Que Hacen?: El Parlamento En Tu Movil,598,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
592563,592,Quien Paga,Independiente,563,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
593558,593,Hack Hackers Montevideo,Hack Hackers Montevideo,558,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
594589,594,Sudestada.Com.Uy,Periodico Sudestada,589,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
59548,595,Quesabes.Uy,Cainfo,48,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
595157,595,Quesabes.Uy,Data Uruguay,157,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
596521,596,Checkuy,Checkuy,521,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
597157,597,Bicentenario Uruguay,Data Uruguay,157,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
598511,598,Sin Nombre,180Data,511,Uruguay,55,Montevideo,66,-34.9011127,-56.1645314,,1,1
600625,600,Sin Nombre,Open Data Venezuela,625,Venezuela,87,Caracas,20,10.4805937,-66.9036063,,1,1
601605,601,Sumando Esfuerzos,Sumando Esfuerzos,605,,,,,,,,1,1
